,Lemma,Word list,Total F,Coverage,Cumulative,Unnamed: 5,67205779
371,kill,1 - NGSL,17746,0.0002639631069240084,0.7986014959111719,,
372,order,1 - NGSL,17564,0.00026125594556594635,0.7988627518567378,,
373,service,1 - NGSL,17554,0.0002611072004363825,0.7991238590571742,,
374,involve,1 - NGSL,17418,0.00025908426667431417,0.7993829433238485,,
375,suppose,1 - NGSL,17366,0.0002583107920005821,0.7996412541158491,,
376,leader,1 - NGSL,17360,0.0002582215449228438,0.7998994756607719,,
377,health,1 - NGSL,17356,0.0002581620468710183,0.8001576377076429,,
378,parent,1 - NGSL,17261,0.0002567489681401617,0.8004143866757831,,
379,cost,1 - NGSL,17180,0.0002555441325906945,0.8006699308083738,,
380,phone,1 - NGSL,17160,0.00025524664233156683,0.8009251774507054,,
381,sometimes,1 - NGSL,17080,0.000254056681295056,0.8011792341320004,,
382,price,1 - NGSL,17032,0.0002533427046731495,0.8014325768366736,,
383,official,1 - NGSL,16999,0.0002528518457455888,0.8016854286824192,,
384,obviously,1 - NGSL,16981,0.0002525841045123739,0.8019380127869316,,
385,allow,1 - NGSL,16889,0.00025121564932038647,0.802189228436252,,
386,decision,1 - NGSL,16867,0.000250888410035346,0.8024401168462874,,
387,study,1 - NGSL,16791,0.00024975794705066074,0.802689874793338,,
388,absolutely,1 - NGSL,16665,0.00024788375841815625,0.8029377585517561,,
389,drive,1 - NGSL,16640,0.0002475118955942466,0.8031852704473503,,
390,team,1 - NGSL,16557,0.0002462773110188666,0.8034315477583692,,
391,along,1 - NGSL,16532,0.00024590544819495704,0.8036774532065641,,
392,view,1 - NGSL,16518,0.00024569720501356766,0.8039231504115777,,
393,round,1 - NGSL,16335,0.00024297516914254918,0.8041661255807202,,
394,fight,1 - NGSL,16217,0.00024121997661369574,0.804407345557334,,
395,pick,1 - NGSL,16173,0.0002405654980436148,0.8046479110553776,,
396,basically,1 - NGSL,16143,0.00024011926265492327,0.8048880303180325,,
397,national,1 - NGSL,16138,0.00024004489009014134,0.8051280752081226,,
398,history,1 - NGSL,16091,0.00023934578798119125,0.8053674209961038,,
399,office,1 - NGSL,16073,0.0002390780467479763,0.8056064990428518,,
400,room,1 - NGSL,16049,0.00023872105843702308,0.8058452201012888,,
401,rather,1 - NGSL,15867,0.000236013897078961,0.8060812339983677,,
402,perhaps,1 - NGSL,15866,0.00023599902256600462,0.8063172330209337,,
403,fall,1 - NGSL,15858,0.00023588002646235352,0.8065531130473961,,
404,wrong,1 - NGSL,15846,0.0002357015323068769,0.806788814579703,,
405,sell,1 - NGSL,15821,0.0002353296694829673,0.8070241442491859,,
406,follow,1 - NGSL,15689,0.00023336623377272447,0.8072575104829586,,
407,within,1 - NGSL,15678,0.00023320261413020422,0.8074907130970888,,
408,low,1 - NGSL,15646,0.00023272662971559992,0.8077234397268044,,
409,create,1 - NGSL,15593,0.0002319382805289115,0.8079553780073333,,
410,movie,1 - NGSL,15573,0.0002316407902697838,0.8081870187976031,,
411,base,1 - NGSL,15571,0.00023161104124387103,0.808418629838847,,
412,security,1 - NGSL,15399,0.0002290526250153728,0.8086476824638624,,
413,sing,1 - NGSL,15389,0.00022890387988580896,0.8088765863437483,,
414,pound,1 - NGSL,15380,0.0002287700092692015,0.8091053563530175,,
415,figure,1 - NGSL,15365,0.0002285468915748557,0.8093339032445923,,
416,certain,1 - NGSL,15348,0.00022829402485459717,0.8095621972694469,,
417,easy,1 - NGSL,15134,0.00022511087908193078,0.8097873081485288,,
418,die,1 - NGSL,15122,0.00022493238492645416,0.8100122405334553,,
419,control,1 - NGSL,15098,0.0002245753966155009,0.8102368159300708,,
420,difficult,1 - NGSL,15004,0.00022317719239760072,0.8104599931224684,,
421,former,1 - NGSL,14929,0.00022206160392587186,0.8106820547263943,,
422,rate,1 - NGSL,14908,0.00022174923915378776,0.8109038039655481,,
423,local,1 - NGSL,14857,0.00022099063899301213,0.8111247946045411,,
424,raise,1 - NGSL,14836,0.00022067827422092806,0.811345472878762,,
425,tomorrow,1 - NGSL,14811,0.00022030641139701842,0.811565779290159,,
426,white,1 - NGSL,14810,0.00022029153688406204,0.8117860708270431,,
427,dollar,1 - NGSL,14684,0.00021841734825155752,0.8120044881752947,,
428,train,1 - NGSL,14660,0.0002180603599406043,0.8122225485352353,,
429,film,1 - NGSL,14632,0.0002176438735778255,0.8124401924088132,,
430,economic,1 - NGSL,14566,0.0002166621557227041,0.8126568545645358,,
431,difference,1 - NGSL,14517,0.00021593330458784122,0.8128727878691236,,
432,often,1 - NGSL,14494,0.00021559119078984438,0.8130883790599135,,
433,pass,1 - NGSL,14325,0.0002130773981002153,0.8133014564580137,,
434,food,1 - NGSL,14320,0.00021300302553543338,0.8135144594835491,,
435,general,1 - NGSL,14281,0.00021242291953013436,0.8137268824030792,,
436,drug,1 - NGSL,14254,0.00021202130768031198,0.8139389037107595,,
437,provide,1 - NGSL,14236,0.00021175356644709704,0.8141506572772066,,
438,eat,1 - NGSL,14228,0.00021163457034344596,0.81436229184755,,
439,police,1 - NGSL,14228,0.00021163457034344596,0.8145739264178935,,
440,attack,1 - NGSL,14227,0.00021161969583048958,0.814785546113724,,
441,major,1 - NGSL,14221,0.00021153044875275127,0.8149970765624768,,
442,sign,1 - NGSL,14203,0.00021126270751953632,0.8152083392699964,,
443,sorry,1 - NGSL,14076,0.00020937364437407545,0.8154177129143705,,
444,consider,1 - NGSL,14069,0.00020926952278338073,0.8156269824371538,,
445,possible,1 - NGSL,14063,0.00020918027570564243,0.8158361627128594,,
446,rule,1 - NGSL,14035,0.00020876378934286366,0.8160449265022023,,
447,strong,1 - NGSL,13973,0.00020784156953956777,0.8162527680717419,,
448,economy,1 - NGSL,13942,0.00020738045963791986,0.8164601485313798,,
449,worry,1 - NGSL,13941,0.00020736558512496347,0.8166675141165048,,
450,hit,1 - NGSL,13863,0.00020620537311436544,0.8168737194896192,,
451,particular,1 - NGSL,13762,0.00020470304730577056,0.817078422536925,,
452,mother,1 - NGSL,13722,0.00020410806678751515,0.8172825306037125,,
453,charge,1 - NGSL,13722,0.00020410806678751515,0.8174866386705,,
454,several,1 - NGSL,13678,0.0002034535882174342,0.8176900922587174,,
455,type,1 - NGSL,13658,0.0002031560979583065,0.8178932483566757,,
456,yesterday,1 - NGSL,13611,0.0002024569958493564,0.818095705352525,,
457,cover,1 - NGSL,13531,0.0002012670348128456,0.8182969723873378,,
458,increase,1 - NGSL,13506,0.00020089517198893599,0.8184978675593267,,
459,wonder,1 - NGSL,13455,0.00020013657182816035,0.8186980041311549,,
460,check,1 - NGSL,13454,0.00020012169731520397,0.8188981258284701,,
461,race,1 - NGSL,13452,0.0002000919482892912,0.8190982177767594,,
462,age,1 - NGSL,13409,0.00019945234423216664,0.8192976701209915,,
463,ahead,1 - NGSL,13379,0.00019900610884347508,0.819496676229835,,
464,court,1 - NGSL,13341,0.00019844087735113245,0.8196951171071861,,
465,human,1 - NGSL,13305,0.00019790539488470258,0.8198930225020709,,
466,piece,1 - NGSL,13246,0.00019702779862027588,0.8200900503006912,,
467,step,1 - NGSL,13190,0.00019619482589471832,0.8202862451265859,,
468,future,1 - NGSL,13188,0.00019616507686880555,0.8204824102034547,,
469,mention,1 - NGSL,13165,0.00019582296307080869,0.8206782331665256,,
470,site,1 - NGSL,13111,0.0001950197393711639,0.8208732529058967,,
471,position,1 - NGSL,13067,0.00019436526080108296,0.8210676181666978,,
472,girl,1 - NGSL,13039,0.00019394877443830417,0.8212615669411362,,
473,air,1 - NGSL,13032,0.00019384465284760948,0.8214554115939838,,
474,form,1 - NGSL,13013,0.00019356203710143817,0.8216489736310852,,
475,please,1 - NGSL,12973,0.00019296705658318277,0.8218419406876685,,
476,town,1 - NGSL,12970,0.00019292243304431362,0.8220348631207128,,
477,outside,1 - NGSL,12955,0.00019269931534996785,0.8222275624360628,,
478,fire,1 - NGSL,12938,0.0001924464486297093,0.8224200088846925,,
479,debate,1 - NGSL,12921,0.00019219358190945075,0.8226122024666019,,
480,tonight,1 - NGSL,12766,0.00018988803240121106,0.8228020904990031,,
481,front,1 - NGSL,12762,0.00018982853434938553,0.8229919190333524,,
482,result,1 - NGSL,12717,0.0001891591812663482,0.8231810782146188,,
483,paper,1 - NGSL,12648,0.00018813283987235765,0.8233692110544912,,
484,class,1 - NGSL,12609,0.00018755273386705863,0.8235567637883583,,
485,anybody,1 - NGSL,12603,0.00018746348678932032,0.8237442272751476,,
486,full,1 - NGSL,12602,0.00018744861227636394,0.823931675887424,,
487,conversation,1 - NGSL,12583,0.0001871659965301926,0.8241188418839542,,
488,chance,1 - NGSL,12573,0.00018701725140062876,0.8243058591353548,,
489,item,1 - NGSL,12553,0.00018671976114150108,0.8244925788964963,,
490,especially,1 - NGSL,12509,0.00018606528257142014,0.8246786441790677,,
491,short,1 - NGSL,12488,0.00018575291779933604,0.824864397096867,,
492,administration,1 - NGSL,12346,0.00018364073695952937,0.8250480378338265,,
493,themselves,1 - NGSL,12325,0.00018332837218744527,0.825231366206014,,
494,behind,1 - NGSL,12132,0.00018045759118686297,0.8254118237972009,,
495,light,1 - NGSL,12123,0.0001803237205702555,0.8255921475177712,,
496,language,1 - NGSL,12066,0.00017947587333174157,0.825771623391103,,
497,teach,1 - NGSL,12049,0.000179223006611483,0.8259508463977144,,
498,death,1 - NGSL,12036,0.00017902963794305,0.8261298760356575,,
499,effort,1 - NGSL,12013,0.00017868752414505314,0.8263085635598025,,
500,picture,1 - NGSL,12006,0.00017858340255435845,0.8264871469623569,,
501,offer,1 - NGSL,11992,0.00017837515937296907,0.82666552212173,,
502,bill,1 - NGSL,11882,0.00017673896294776673,0.8268422610846777,,
503,address,1 - NGSL,11847,0.00017621835499429325,0.827018479439672,,
504,effect,1 - NGSL,11825,0.00017589111570925277,0.8271943705553813,,
505,focus,1 - NGSL,11771,0.00017508789200960798,0.8273694584473908,,
506,add,1 - NGSL,11752,0.00017480527626343668,0.8275442637236543,,
507,road,1 - NGSL,11740,0.00017462678210796004,0.8277188905057623,,
508,teacher,1 - NGSL,11727,0.00017443341343952704,0.8278933239192018,,
509,comment,1 - NGSL,11726,0.00017441853892657066,0.8280677424581283,,
510,share,1 - NGSL,11660,0.00017343682107144926,0.8282411792791997,,
511,forward,1 - NGSL,11645,0.00017321370337710347,0.8284143929825768,,
512,happy,1 - NGSL,11637,0.0001730947072734524,0.8285874876898502,,
513,door,1 - NGSL,11611,0.00017270796993658637,0.8287601956597869,,
514,opportunity,1 - NGSL,11593,0.00017244022870337145,0.8289326358884902,,
515,free,1 - NGSL,11592,0.00017242535419041506,0.8291050612426806,,
516,boy,1 - NGSL,11576,0.00017218736198311291,0.8292772486046637,,
517,visit,1 - NGSL,11513,0.00017125026766686064,0.8294484988723305,,
518,father,1 - NGSL,11496,0.0001709974009466021,0.8296194962732771,,
519,action,1 - NGSL,11475,0.000170685036174518,0.8297901813094517,,
520,street,1 - NGSL,11425,0.00016994131052669876,0.8299601226199784,,
521,everyone,1 - NGSL,11396,0.0001695099496509636,0.8301296325696293,,
522,save,1 - NGSL,11392,0.00016945045159913808,0.8302990830212285,,
523,carry,1 - NGSL,11336,0.0001686174788735805,0.830467700500102,,
524,federal,1 - NGSL,11312,0.00016826049056262727,0.8306359609906646,,
525,list,1 - NGSL,11290,0.00016793325127758678,0.8308038942419422,,
526,myself,1 - NGSL,11255,0.00016741264332411333,0.8309713068852663,,
527,bank,1 - NGSL,11251,0.00016735314527228777,0.8311386600305386,,
528,role,1 - NGSL,11246,0.00016727877270750584,0.8313059388032461,,
529,toward,1 - NGSL,11240,0.00016718952562976754,0.8314731283288759,,
530,amount,1 - NGSL,11147,0.00016580619592482373,0.8316389345248008,,
531,fund,1 - NGSL,11103,0.0001651517173547428,0.8318040862421555,,
532,industry,1 - NGSL,11100,0.00016510709381587364,0.8319691933359714,,
533,suggest,1 - NGSL,11062,0.000164541862323531,0.8321337351982949,,
534,among,1 - NGSL,11042,0.00016424437206440332,0.8322979795703593,,
535,foreign,1 - NGSL,11027,0.00016402125437005752,0.8324620008247294,,
536,doctor,1 - NGSL,11002,0.0001636493915461479,0.8326256502162755,,
537,soon,1 - NGSL,10941,0.0001627420462558084,0.8327883922625313,,
538,develop,1 - NGSL,10920,0.00016242968148372434,0.832950821944015,,
539,song,1 - NGSL,10837,0.00016119509690834438,0.8331120170409234,,
540,international,1 - NGSL,10821,0.00016095710470104223,0.8332729741456244,,
541,research,1 - NGSL,10786,0.00016043649674756875,0.833433410642372,,
542,fine,1 - NGSL,10783,0.0001603918732086996,0.8335938025155807,,
543,particularly,1 - NGSL,10777,0.00016030262613096129,0.8337541051417117,,
544,return,1 - NGSL,10769,0.0001601836300273102,0.833914288771739,,
545,rest,1 - NGSL,10762,0.0001600795084366155,0.8340743682801757,,
546,individual,1 - NGSL,10634,0.00015817557077819823,0.8342325438509539,,
547,center,1 - NGSL,10614,0.00015787808051907052,0.834390421931473,,
548,special,1 - NGSL,10613,0.00015786320600611413,0.834548285137479,,
549,act,1 - NGSL,10596,0.0001576103392858556,0.8347058954767649,,
550,finish,1 - NGSL,10555,0.0001570004842546438,0.8348628959610195,,
551,choice,1 - NGSL,10525,0.00015655424886595225,0.8350194502098854,,
552,hi,1 - NGSL,10503,0.0001562270095809118,0.8351756772194664,,
553,voter,1 - NGSL,10478,0.00015585514675700216,0.8353315323662234,,
554,college,1 - NGSL,10476,0.0001558253977310894,0.8354873577639544,,
555,education,1 - NGSL,10466,0.00015567665260152555,0.835643034416556,,
556,tax,1 - NGSL,10421,0.00015500729951848822,0.8357980417160744,,
557,weapon,1 - NGSL,10334,0.00015371321689128272,0.8359517549329657,,
558,yourself,1 - NGSL,10313,0.00015340085211919862,0.8361051557850849,,
559,computer,1 - NGSL,10278,0.00015288024416572517,0.8362580360292506,,
560,message,1 - NGSL,10232,0.00015219601656973146,0.8364102320458203,,
561,realize,1 - NGSL,10157,0.00015108042809800257,0.8365613124739183,,
562,relationship,1 - NGSL,10148,0.00015094655748139511,0.8367122590313997,,
563,discussion,1 - NGSL,10128,0.0001506490672222674,0.836862908098622,,
564,ready,1 - NGSL,10108,0.0001503515769631397,0.8370132596755852,,
565,although,1 - NGSL,10096,0.0001501730828076631,0.8371634327583928,,
566,reach,1 - NGSL,10082,0.0001499648396262737,0.837313397598019,,
567,trouble,1 - NGSL,10044,0.00014939960813393105,0.837462797206153,,
568,body,1 - NGSL,10011,0.00014890874920637037,0.8376117059553594,,
569,usually,1 - NGSL,10003,0.0001487897531027193,0.8377604957084621,,
570,land,1 - NGSL,9994,0.0001486558824861118,0.8379091515909483,,
571,press,1 - NGSL,9973,0.00014834351771402773,0.8380574951086622,,
572,event,1 - NGSL,9949,0.00014798652940307448,0.8382054816380653,,
573,strike,1 - NGSL,9939,0.00014783778427351064,0.8383533194223388,,
574,huge,1 - NGSL,9930,0.00014770391365690318,0.8385010233359957,,
575,present,1 - NGSL,9911,0.00014742129791073185,0.8386484446339064,,
576,challenge,1 - NGSL,9906,0.00014734692534594992,0.8387957915592523,,
577,pull,1 - NGSL,9875,0.000146885815444302,0.8389426773746966,,
578,space,1 - NGSL,9812,0.00014594872112804974,0.8390886260958247,,
579,crime,1 - NGSL,9773,0.00014536861512275072,0.8392339947109474,,
580,discuss,1 - NGSL,9757,0.00014513062291544857,0.8393791253338628,,
581,shop,1 - NGSL,9709,0.0001444166462935421,0.8395235419801563,,
582,middle,1 - NGSL,9701,0.000144297650189891,0.8396678396303462,,
583,bear,1 - NGSL,9683,0.00014402990895667607,0.8398118695393029,,
584,push,1 - NGSL,9673,0.00014388116382711222,0.83995575070313,,
585,explain,1 - NGSL,9629,0.00014322668525703128,0.840098977388387,,
586,surprise,1 - NGSL,9604,0.00014285482243312167,0.8402418322108202,,
587,wife,1 - NGSL,9596,0.00014273582632947057,0.8403845680371497,,
588,himself,1 - NGSL,9583,0.00014254245766103757,0.8405271104948107,,
589,project,1 - NGSL,9567,0.00014230446545373542,0.8406694149602644,,
590,travel,1 - NGSL,9567,0.00014230446545373542,0.8408117194257181,,
591,trade,1 - NGSL,9566,0.00014228959094077904,0.8409540090166588,,
592,serve,1 - NGSL,9561,0.00014221521837599711,0.8410962242350348,,
593,draw,1 - NGSL,9556,0.0001421408458112152,0.841238365080846,,
594,ground,1 - NGSL,9535,0.0001418284810391311,0.8413801935618852,,
595,wear,1 - NGSL,9526,0.00014169461042252363,0.8415218881723078,,
596,oil,1 - NGSL,9510,0.00014145661821522148,0.841663344790523,,
597,station,1 - NGSL,9499,0.00014129299857270123,0.8418046377890956,,
598,forget,1 - NGSL,9484,0.00014106988087835546,0.841945707669974,,
599,response,1 - NGSL,9471,0.00014087651220992246,0.842086584182184,,
600,remain,1 - NGSL,9464,0.00014077239061922775,0.8422273565728032,,
601,letter,1 - NGSL,9462,0.00014074264159331498,0.8423680992143966,,
602,miss,1 - NGSL,9461,0.0001407277670803586,0.842508826981477,,
603,itself,1 - NGSL,9455,0.00014063852000262029,0.8426494655014796,,
604,director,1 - NGSL,9436,0.00014035590425644898,0.842789821405736,,
605,describe,1 - NGSL,9408,0.0001399394178936702,0.8429297608236297,,
606,value,1 - NGSL,9405,0.00013989479435480104,0.8430696556179845,,
607,period,1 - NGSL,9365,0.00013929981383654564,0.8432089554318211,,
608,weekend,1 - NGSL,9363,0.00013927006481063287,0.8433482254966317,,
609,peace,1 - NGSL,9338,0.00013889820198672326,0.8434871236986184,,
610,simply,1 - NGSL,9323,0.00013867508429237746,0.8436257987829108,,
611,committee,1 - NGSL,9311,0.00013849659013690085,0.8437642953730476,,
612,nobody,1 - NGSL,9295,0.0001382585979295987,0.8439025539709772,,
613,church,1 - NGSL,9284,0.00013809497828707844,0.8440406489492643,,
614,politics,1 - NGSL,9272,0.00013791648413160183,0.844178565433396,,
615,risk,1 - NGSL,9264,0.00013779748802795076,0.844316362921424,,
616,likely,1 - NGSL,9252,0.00013761899387247414,0.8444539819152964,,
617,table,1 - NGSL,9231,0.00013730662910039004,0.8445912885443968,,
618,drop,1 - NGSL,9220,0.00013714300945786982,0.8447284315538547,,
619,television,1 - NGSL,9210,0.00013699426432830597,0.844865425818183,,
620,welcome,1 - NGSL,9208,0.0001369645153023932,0.8450023903334855,,
621,medium,1 - NGSL,9206,0.00013693476627648043,0.845139325099762,,
622,sport,1 - NGSL,9181,0.0001365629034525708,0.8452758880032145,,
623,affect,1 - NGSL,9146,0.00013604229549909731,0.8454119302987136,,
624,benefit,1 - NGSL,9133,0.00013584892683066432,0.8455477792255444,,
625,release,1 - NGSL,9076,0.00013500107959215038,0.8456827803051365,,
626,foot,1 - NGSL,9071,0.00013492670702736846,0.845817707012164,,
627,worker,1 - NGSL,9062,0.000134792836410761,0.8459524998485747,,
628,troop,1 - NGSL,9042,0.00013449534615163328,0.8460869951947263,,
629,funny,1 - NGSL,9040,0.0001344655971257205,0.846221460791852,,
630,financial,1 - NGSL,9035,0.0001343912245609386,0.846355852016413,,
631,heart,1 - NGSL,9034,0.0001343763500479822,0.8464902283664609,,
632,organization,1 - NGSL,9017,0.00013412348332772367,0.8466243518497887,,
633,near,1 - NGSL,9011,0.00013403423624998534,0.8467583860860387,,
634,serious,1 - NGSL,8957,0.00013323101255034055,0.8468916170985891,,
635,produce,1 - NGSL,8951,0.00013314176547260225,0.8470247588640617,,
636,crisis,1 - NGSL,8938,0.00013294839680416925,0.8471577072608659,,
637,poll,1 - NGSL,8931,0.00013284427521347456,0.8472905515360794,,
638,pressure,1 - NGSL,8901,0.000132398039824783,0.8474229495759041,,
639,card,1 - NGSL,8879,0.00013207080053974252,0.8475550203764439,,
640,baby,1 - NGSL,8842,0.0001315204435603563,0.8476865408200043,,
641,inside,1 - NGSL,8840,0.00013149069453444352,0.8478180315145387,,
642,eye,1 - NGSL,8828,0.00013131220037896688,0.8479493437149177,,
643,instead,1 - NGSL,8827,0.0001312973258660105,0.8480806410407837,,
644,player,1 - NGSL,8819,0.00013117832976235942,0.8482118193705461,,
645,agreement,1 - NGSL,8813,0.00013108908268462112,0.8483429084532308,,
646,page,1 - NGSL,8796,0.00013083621596436258,0.8484737446691951,,
647,mine,1 - NGSL,8792,0.00013077671791253702,0.8486045213871076,,
648,dad,1 - NGSL,8791,0.00013076184339958063,0.8487352832305072,,
649,stick,1 - NGSL,8787,0.0001307023453477551,0.8488659855758549,,
